"Ticket_id","PurchaseDate","Price","EANCode","IsActive","Event_Event_id","Visitor_Visitor_id","Ticket_type_Type","Payment_method_Method","Seller_id"
1589,"2019-05-14",87,"8638319542346",0,12,"","Regular","",""
1590,"2019-04-15",69,"9428307879831",0,12,"","Early Bird","",""
1591,"2019-05-14",261,"7755525505952",1,12,128,"Backstage","Bank Account",""
1592,"2019-05-14",87,"9329909688070",1,12,38,"Regular","Bank Account",""
1593,"2019-05-14",87,"8881695956430",0,12,"","Regular","",""
1594,"2019-05-14",87,"7483102110123",1,12,47,"Regular","Credit Card",""
1595,"2019-05-14",87,"7946676937723",0,12,"","Regular","",""
1596,"2019-04-15",69,"7910361923622",1,12,91,"Early Bird","Debit Card",""
1597,"2019-05-14",87,"4656322021804",1,12,80,"Regular","No Cash",""
1598,"2019-05-14",87,"8995956824305",0,12,"","Regular","",""
1599,"2019-05-14",217,"1003503894761",1,12,49,"VIP","Cash",""
1600,"2019-05-14",87,"5236766839772",1,12,123,"Regular","No Cash",""
1601,"2019-04-15",69,"7886644311697",0,12,"","Early Bird","",""
1602,"2019-04-15",69,"1838299181775",1,12,88,"Early Bird","Bank Account",""
1603,"2019-04-15",69,"3978226075494",1,12,43,"Early Bird","Bank Account",""
1604,"2019-04-15",69,"5663876132503",0,12,"","Early Bird","",""
1605,"2019-05-14",87,"2968827421743",1,12,45,"Regular","No Cash",""
1606,"2019-05-14",87,"4165293616536",0,12,"","Regular","",""
1607,"2019-05-14",87,"5461560356824",1,12,41,"Regular","No Cash",""
1608,"2019-05-14",60,"1583121688376",1,12,150,"Group","Bank Account",""
1609,"2019-05-14",87,"9824671064303",1,12,21,"Regular","Credit Card",""
1610,"2019-04-15",69,"5735498504980",1,12,129,"Early Bird","No Cash",""
1611,"2019-05-14",87,"5115296730981",1,12,103,"Regular","Cash",""
1612,"2019-05-14",87,"3759932796229",1,12,78,"Regular","No Cash",""
1613,"2019-05-14",261,"3517601434656",1,12,112,"Backstage","Cash",""
1614,"2019-05-14",87,"4800875225833",1,12,25,"Regular","Cash",""
1615,"2019-05-14",87,"3844019372958",1,12,60,"Regular","Cash",""
1616,"2019-05-14",87,"8828412146963",1,12,84,"Regular","Cash",""
1617,"2019-05-14",87,"3359850764531",0,12,"","Regular","",""
1618,"2019-05-14",87,"9921387681853",1,12,82,"Regular","Credit Card",""
1619,"2019-05-14",87,"4043613087579",1,12,24,"Regular","No Cash",""
1620,"2019-05-14",87,"7255633044200",1,12,145,"Regular","Cash",""
1621,"2019-05-14",87,"9676190975099",1,12,69,"Regular","No Cash",""
1622,"2019-05-14",87,"9229838477842",1,12,40,"Regular","No Cash",""
1623,"2019-04-15",69,"2416017356454",1,12,99,"Early Bird","Debit Card",""
1624,"2019-05-14",217,"1764121030181",1,12,77,"VIP","Debit Card",""
1625,"2019-05-14",87,"5304169185977",0,12,"","Regular","",""
1626,"2019-05-14",87,"9449395676622",1,12,37,"Regular","Debit Card",""
1627,"2019-05-14",87,"5840452093454",1,12,15,"Regular","Debit Card",""
1628,"2019-04-15",69,"7030391306930",1,12,92,"Early Bird","Credit Card",""
1629,"2019-05-14",87,"9617397764189",1,12,10,"Regular","No Cash",""
1630,"2019-05-14",60,"3142593065173",1,12,27,"Group","Cash",""
1631,"2019-05-14",217,"3231836730292",1,12,105,"VIP","No Cash",""
1632,"2019-05-14",87,"3764699086933",1,12,18,"Regular","Debit Card",""
1633,"2019-05-14",87,"2449629056301",1,12,138,"Regular","Credit Card",""
1634,"2019-05-14",87,"6522977459282",1,12,141,"Regular","Bank Account",""
1635,"2019-04-15",69,"3956109468877",1,12,16,"Early Bird","Credit Card",""
1636,"2019-04-15",69,"9000804468310",1,12,140,"Early Bird","Bank Account",""
1637,"2019-05-14",217,"6604187240668",1,12,98,"VIP","No Cash",""
1638,"2019-05-14",87,"1086015966399",0,12,"","Regular","",""
1639,"2019-05-14",87,"5232698521606",1,12,127,"Regular","Bank Account",""
1640,"2019-05-14",87,"7645195010726",1,12,110,"Regular","No Cash",""
1641,"2019-05-14",87,"4453577020545",1,12,114,"Regular","No Cash",""
1642,"2019-05-14",261,"1909997843090",1,12,109,"Backstage","Debit Card",""
1643,"2019-05-14",217,"2095385727701",1,12,54,"VIP","No Cash",""
1644,"2019-05-14",87,"4620396683600",0,12,"","Regular","",""
1645,"2019-05-14",87,"2778733054966",1,12,96,"Regular","Credit Card",""
1646,"2019-05-14",217,"7561869527787",0,12,"","VIP","",""
1647,"2019-05-14",87,"7491058716308",1,12,8,"Regular","Cash",""
1648,"2019-05-14",87,"7607812974653",1,12,51,"Regular","Debit Card",""
1649,"2019-05-14",60,"1564405889484",1,12,93,"Group","Cash",""
1650,"2019-05-14",60,"9485332708099",1,12,135,"Group","No Cash",""
1651,"2019-04-15",69,"6641216549388",1,12,19,"Early Bird","Debit Card",""
1652,"2019-05-14",87,"2965297893924",1,12,86,"Regular","Credit Card",""
1653,"2019-05-14",87,"8695114723066",1,12,119,"Regular","Debit Card",""
1654,"2019-05-14",87,"7190238492722",1,12,30,"Regular","Credit Card",""
1655,"2019-05-14",87,"6810401103577",1,12,59,"Regular","Bank Account",""
1656,"2019-05-14",87,"2693993213715",1,12,75,"Regular","Cash",""
1657,"2019-05-14",87,"4079472955651",1,12,65,"Regular","Cash",""
1658,"2019-05-14",87,"2253106988554",1,12,31,"Regular","Bank Account",""
1659,"2019-05-14",87,"8295644809903",1,12,1,"Regular","No Cash",""
1660,"2019-05-14",87,"1259212890493",1,12,144,"Regular","Bank Account",""
1661,"2019-05-14",87,"6981917043409",0,12,"","Regular","",""
1662,"2019-05-14",87,"5356389173781",1,12,108,"Regular","Credit Card",""
1663,"2019-05-14",217,"4421314205730",1,12,120,"VIP","Bank Account",""
1664,"2019-05-14",87,"3599227691066",1,12,97,"Regular","Credit Card",""
1665,"2019-05-14",261,"2774427446439",1,12,22,"Backstage","Credit Card",""
1666,"2019-04-15",69,"3337654217964",1,12,143,"Early Bird","Credit Card",""
1667,"2019-05-14",87,"3836375293346",0,12,"","Regular","",""
1668,"2019-04-15",69,"9504281196517",1,12,67,"Early Bird","Debit Card",""
1669,"2019-05-14",261,"4208805893584",1,12,32,"Backstage","Cash",""
1670,"2019-05-14",87,"7056571488158",1,12,142,"Regular","No Cash",""
1671,"2020-06-04",246,"7610608159842",1,13,59,"Backstage","Cash",""
1672,"2020-06-04",82,"4725225050096",1,13,90,"Regular","Credit Card",""
1673,"2020-06-04",57,"3272988440380",1,13,115,"Group","Bank Account",""
1674,"2020-06-04",82,"5034299774176",1,13,126,"Regular","Cash",""
1675,"2020-06-04",82,"8572601578194",1,13,87,"Regular","Credit Card",""
1676,"2020-06-04",205,"5757209865841",1,13,76,"VIP","Debit Card",""
1677,"2020-06-04",82,"6232189614918",1,13,77,"Regular","Debit Card",""
1678,"2020-06-04",82,"5397134238788",1,13,123,"Regular","Debit Card",""
1679,"2020-06-04",82,"1513690187579",1,13,82,"Regular","Credit Card",""
1680,"2020-06-04",205,"2650467587801",1,13,134,"VIP","Credit Card",""
1681,"2020-06-04",205,"5579838081937",1,13,129,"VIP","No Cash",""
1682,"2020-06-04",82,"7405189582818",1,13,16,"Regular","Bank Account",""
1683,"2020-06-04",205,"6724195054730",1,13,27,"VIP","Debit Card",""
1684,"2020-06-04",82,"5478365418748",1,13,91,"Regular","Debit Card",""
1685,"2020-06-04",82,"1602709812555",1,13,94,"Regular","Debit Card",""
1686,"2020-06-04",246,"5932743653503",0,13,"","Backstage","",""
1687,"2020-06-04",82,"1425886441622",1,13,13,"Regular","Credit Card",""
1688,"2020-06-04",82,"5060301696274",1,13,1,"Regular","Debit Card",""
1689,"2020-06-04",82,"9577484600187",1,13,40,"Regular","Cash",""
1690,"2020-06-04",82,"7753151080516",1,13,144,"Regular","Debit Card",""
1691,"2020-06-04",82,"1853584799236",1,13,7,"Regular","Bank Account",""
1692,"2020-05-06",65,"1941245710602",1,13,36,"Early Bird","Bank Account",""
1693,"2020-06-04",82,"6976014161581",1,13,55,"Regular","Cash",""
1694,"2020-06-04",82,"2473216208813",1,13,39,"Regular","Debit Card",""
1695,"2020-05-06",65,"1104481100060",1,13,28,"Early Bird","Debit Card",""
1696,"2020-06-04",82,"6375894733070",1,13,84,"Regular","Bank Account",""
1697,"2020-06-04",82,"5854121959606",1,13,143,"Regular","No Cash",""
1698,"2020-05-06",65,"3460608156208",1,13,109,"Early Bird","Bank Account",""
1699,"2020-06-04",205,"6959798337984",0,13,"","VIP","",""
1700,"2020-06-04",82,"3719435300882",1,13,101,"Regular","Bank Account",""
1701,"2020-06-04",82,"4869172181320",1,13,118,"Regular","Cash",""
1702,"2020-06-04",82,"9486546058044",1,13,62,"Regular","Cash",""
1703,"2020-06-04",82,"5500376949107",1,13,135,"Regular","Debit Card",""
1704,"2020-06-04",82,"8795954159197",1,13,71,"Regular","Debit Card",""
1705,"2020-06-04",82,"7906498793183",0,13,"","Regular","",""
1706,"2020-06-04",57,"6786445265724",1,13,105,"Group","Debit Card",""
1707,"2020-06-04",57,"9547727908666",0,13,"","Group","",""
1708,"2020-06-04",205,"4856751155546",1,13,119,"VIP","No Cash",""
1709,"2020-06-04",82,"5124887334158",0,13,"","Regular","",""
1710,"2020-05-06",65,"3715481139602",1,13,96,"Early Bird","Bank Account",""
1711,"2020-05-06",65,"6548228440922",1,13,73,"Early Bird","Cash",""
1712,"2020-05-06",65,"3295085561029",1,13,88,"Early Bird","Credit Card",""
1713,"2020-06-04",82,"8037424536367",1,13,17,"Regular","Debit Card",""
1714,"2020-06-04",246,"8898814337832",0,13,"","Backstage","",""
1715,"2020-06-04",205,"7297914975976",0,13,"","VIP","",""
1716,"2020-06-04",82,"1075465417462",0,13,"","Regular","",""
1717,"2020-05-06",65,"7567825215801",0,13,"","Early Bird","",""
1718,"2020-06-04",82,"3539703181979",1,13,148,"Regular","No Cash",""
1719,"2020-06-04",82,"4980931149120",1,13,37,"Regular","Cash",""
1720,"2020-06-04",246,"3157752024421",0,13,"","Backstage","",""
1721,"2020-06-04",82,"7088200893613",0,13,"","Regular","",""
1722,"2020-06-04",82,"1295736240493",1,13,29,"Regular","Credit Card",""
1723,"2020-06-04",82,"9869358418536",1,13,137,"Regular","Cash",""
1724,"2020-06-04",57,"9804881472919",1,13,80,"Group","Credit Card",""
1725,"2020-06-04",82,"9696370248975",1,13,26,"Regular","Credit Card",""
1726,"2020-06-04",82,"2415644213427",1,13,138,"Regular","No Cash",""
1727,"2020-06-04",82,"2362588891635",1,13,130,"Regular","Cash",""
1728,"2020-05-06",65,"5299142310567",0,13,"","Early Bird","",""
1729,"2020-06-04",82,"8365733941793",1,13,35,"Regular","No Cash",""
1730,"2020-06-04",82,"6573964248441",1,13,111,"Regular","Bank Account",""
1731,"2020-05-06",65,"4624383096566",1,13,60,"Early Bird","Bank Account",""
1732,"2020-06-04",82,"1503597073605",1,13,45,"Regular","Cash",""
1733,"2020-06-04",82,"8730603167738",0,13,"","Regular","",""
1734,"2020-06-04",82,"9288847643800",0,13,"","Regular","",""
1735,"2020-06-04",205,"1533613774695",1,13,21,"VIP","Debit Card",""
1736,"2020-06-04",82,"3521274368568",1,13,121,"Regular","Bank Account",""
1737,"2020-06-04",82,"4411421675375",1,13,57,"Regular","Cash",""
1738,"2020-05-06",65,"7096119086238",1,13,128,"Early Bird","Cash",""
1739,"2020-06-04",82,"2444172219125",1,13,127,"Regular","No Cash",""
1740,"2020-06-04",205,"9713807032130",1,13,83,"VIP","Cash",""
1741,"2020-06-04",82,"6626912244304",1,13,66,"Regular","Debit Card",""
1742,"2020-06-04",82,"5050916106247",1,13,49,"Regular","No Cash",""
1743,"2020-05-06",65,"9170012768727",1,13,14,"Early Bird","Cash",""
1744,"2020-06-04",82,"8070844814150",1,13,70,"Regular","Bank Account",""
1745,"2020-06-04",205,"3445118593766",1,13,65,"VIP","No Cash",""
1746,"2020-06-04",82,"9235985973283",1,13,48,"Regular","Bank Account",""
1747,"2020-06-04",57,"1434572939155",1,13,142,"Group","Debit Card",""
1748,"2020-06-04",82,"8767254834312",1,13,140,"Regular","No Cash",""
1749,"2020-06-04",82,"7036725151400",1,13,149,"Regular","Cash",""
1750,"2020-06-04",82,"9435214211809",0,13,"","Regular","",""
1751,"2020-06-04",57,"8574957333666",1,13,63,"Group","Cash",""
1752,"2020-06-04",82,"2059474991023",1,13,133,"Regular","No Cash",""
1753,"2020-05-06",65,"3577640390933",1,13,132,"Early Bird","Bank Account",""
1754,"2020-06-04",82,"4693130214118",1,13,61,"Regular","Credit Card",""
1755,"2020-06-04",82,"4833392919706",1,13,25,"Regular","Debit Card",""
1756,"2020-06-04",82,"9386719596511",0,13,"","Regular","",""
1757,"2020-06-04",82,"2957893103194",0,13,"","Regular","",""
1758,"2020-06-04",82,"2373752207768",1,13,68,"Regular","Bank Account",""
1759,"2020-06-04",82,"8062178549681",1,13,147,"Regular","No Cash",""
1760,"2020-06-04",205,"1681761789478",1,13,102,"VIP","Bank Account",""
1761,"2020-06-04",82,"5534427872488",1,13,43,"Regular","Debit Card",""
1762,"2020-06-04",246,"7635263049224",0,13,"","Backstage","",""
1763,"2020-05-06",65,"6728909511235",1,13,124,"Early Bird","Bank Account",""
1764,"2020-06-04",82,"2131834191563",1,13,81,"Regular","Bank Account",""
1765,"2020-05-06",65,"7662916179393",1,13,41,"Early Bird","Debit Card",""
1766,"2020-06-04",82,"4394750998968",1,13,5,"Regular","Debit Card",""
1767,"2020-06-04",82,"9073330796574",1,13,120,"Regular","Cash",""
1768,"2020-06-04",82,"9765545597265",0,13,"","Regular","",""
1769,"2020-06-04",82,"5683453954418",0,13,"","Regular","",""
1770,"2020-06-04",82,"1425820916563",0,13,"","Regular","",""
1771,"2020-06-04",82,"5176999385263",0,13,"","Regular","",""
1772,"2020-06-04",82,"8001045849868",1,13,54,"Regular","Debit Card",""
1773,"2020-06-04",82,"3301176269210",1,13,32,"Regular","No Cash",""
1774,"2020-06-04",205,"3234050939075",1,13,10,"VIP","No Cash",""
1775,"2020-06-04",82,"6277247477006",1,13,107,"Regular","Cash",""
1776,"2020-06-04",82,"6063405860161",1,13,24,"Regular","Credit Card",""
1777,"2020-06-04",82,"9781255350372",0,13,"","Regular","",""
1778,"2020-05-06",65,"7925641747674",1,13,52,"Early Bird","No Cash",""
1779,"2020-06-04",82,"7479445790175",0,13,"","Regular","",""
1780,"2020-06-04",82,"6364323855059",1,13,110,"Regular","Cash",""
1781,"2020-05-06",65,"5070077214584",0,13,"","Early Bird","",""
1782,"2020-06-04",82,"9023406566596",0,13,"","Regular","",""
1783,"2020-06-04",82,"1094475712902",1,13,93,"Regular","Debit Card",""
1784,"2020-06-04",246,"1116027552756",1,13,145,"Backstage","Bank Account",""
1785,"2020-05-06",65,"2554342872888",0,13,"","Early Bird","",""
1786,"2020-06-04",82,"2114435525829",0,13,"","Regular","",""
1787,"2020-05-06",65,"9844782410937",1,13,44,"Early Bird","Debit Card",""
1788,"2020-06-04",82,"4199844128583",1,13,50,"Regular","Bank Account",""
1789,"2020-06-04",82,"1195135842391",1,13,95,"Regular","Cash",""
1790,"2020-06-04",82,"9498620766044",1,13,4,"Regular","Credit Card",""
1791,"2020-05-06",65,"3799937327831",1,13,72,"Early Bird","No Cash",""
1792,"2020-06-04",82,"5244550681278",1,13,38,"Regular","Cash",""
1793,"2020-06-04",82,"7348666847404",1,13,113,"Regular","Cash",""
1794,"2020-06-04",82,"7332697187172",1,13,20,"Regular","Cash",""
1795,"2020-06-04",82,"3546335060221",1,13,19,"Regular","No Cash",""
1796,"2020-06-04",82,"3386223667818",1,13,42,"Regular","Debit Card",""
1797,"2020-06-04",82,"3911658308541",1,13,11,"Regular","Cash",""
1798,"2020-06-04",82,"1890962732770",1,13,30,"Regular","Credit Card",""
1799,"2020-06-04",205,"8218404412296",1,13,103,"VIP","No Cash",""
1800,"2020-06-04",82,"3861983069320",1,13,116,"Regular","Debit Card",""
1801,"2020-05-07",86,"6070261193738",1,14,14,"Early Bird","Cash",""
1802,"2020-06-05",108,"6369214280771",1,14,47,"Regular","Credit Card",""
1803,"2020-06-05",270,"5649979434803",1,14,27,"VIP","Credit Card",""
1804,"2020-06-05",108,"2456519315910",0,14,"","Regular","",""
1805,"2020-06-05",108,"7104785488989",1,14,31,"Regular","Debit Card",""
1806,"2020-06-05",108,"8302526878983",1,14,98,"Regular","Cash",""
1807,"2020-06-05",108,"9298494344450",1,14,71,"Regular","Debit Card",""
1808,"2020-06-05",108,"6534831015811",0,14,"","Regular","",""
1809,"2020-06-05",270,"8234984810434",1,14,136,"VIP","Bank Account",""
1810,"2020-06-05",108,"6188862164387",1,14,49,"Regular","Credit Card",""
1811,"2020-06-05",324,"4670052597049",1,14,45,"Backstage","Credit Card",""
1812,"2020-05-07",86,"8824152396656",0,14,"","Early Bird","",""
1813,"2020-06-05",108,"2262272945065",0,14,"","Regular","",""
1814,"2020-06-05",108,"2322294750253",1,14,7,"Regular","Bank Account",""
1815,"2020-06-05",108,"7029540044009",1,14,55,"Regular","Debit Card",""
1816,"2020-06-05",108,"4829134559283",1,14,141,"Regular","Cash",""
1817,"2020-06-05",270,"2771230508968",1,14,59,"VIP","Credit Card",""
1818,"2020-06-05",108,"9275091467781",1,14,125,"Regular","No Cash",""
1819,"2020-06-05",108,"2867298042028",0,14,"","Regular","",""
1820,"2020-06-05",108,"3200702259553",1,14,145,"Regular","No Cash",""
1821,"2020-06-05",108,"4426269801386",1,14,68,"Regular","Credit Card",""
1822,"2020-06-05",108,"5900880817055",0,14,"","Regular","",""
1823,"2020-06-05",324,"5854215956433",0,14,"","Backstage","",""
1824,"2020-06-05",108,"1824953938718",1,14,116,"Regular","Credit Card",""
1825,"2020-06-05",270,"3002887919490",1,14,121,"VIP","Debit Card",""
1826,"2020-05-07",86,"7094154372860",0,14,"","Early Bird","",""
1827,"2020-06-05",75,"1988260049802",1,14,37,"Group","Credit Card",""
1828,"2020-06-05",108,"6352654905588",1,14,89,"Regular","Credit Card",""
1829,"2020-06-05",108,"5867514950538",1,14,135,"Regular","Cash",""
1830,"2020-06-05",324,"1035958732338",1,14,149,"Backstage","Credit Card",""
1831,"2020-06-05",108,"7257424502184",1,14,20,"Regular","No Cash",""
1832,"2020-05-07",86,"9563814096306",0,14,"","Early Bird","",""
1833,"2020-06-05",75,"1310167946204",0,14,"","Group","",""
1834,"2020-06-05",108,"4041531235576",1,14,24,"Regular","Cash",""
1835,"2020-06-05",108,"7912227874477",0,14,"","Regular","",""
1836,"2020-06-05",108,"1534625317547",1,14,15,"Regular","Cash",""
1837,"2020-06-05",108,"7788381430847",1,14,117,"Regular","Debit Card",""
1838,"2020-06-05",108,"4008228015604",1,14,73,"Regular","Bank Account",""
1839,"2020-06-05",270,"1750588144670",1,14,64,"VIP","Debit Card",""
1840,"2020-06-05",270,"2467453753233",1,14,39,"VIP","No Cash",""
1841,"2020-06-05",270,"8472488162293",1,14,16,"VIP","Debit Card",""
1842,"2020-06-05",108,"1680263320784",0,14,"","Regular","",""
1843,"2020-06-05",108,"7104221234972",1,14,30,"Regular","Bank Account",""
1844,"2020-06-05",108,"4229382274612",0,14,"","Regular","",""
1845,"2020-06-05",108,"6124515183763",1,14,104,"Regular","Credit Card",""
1846,"2020-06-05",108,"9532888113333",1,14,25,"Regular","Bank Account",""
1847,"2020-06-05",270,"8732288139082",1,14,3,"VIP","Debit Card",""
1848,"2020-06-05",108,"1411967063787",1,14,87,"Regular","Bank Account",""
1849,"2020-06-05",108,"4466698986179",0,14,"","Regular","",""
1850,"2020-06-05",108,"1289858732694",0,14,"","Regular","",""
1851,"2020-06-05",108,"3377408193036",1,14,50,"Regular","Bank Account",""
1852,"2020-06-05",108,"9974654664580",1,14,103,"Regular","Bank Account",""
1853,"2020-06-05",108,"5743140194161",1,14,62,"Regular","No Cash",""
1854,"2020-06-05",108,"5737222046239",1,14,144,"Regular","Credit Card",""
1855,"2020-06-05",108,"9726733891679",1,14,108,"Regular","No Cash",""
1856,"2020-05-07",86,"4191138588272",1,14,2,"Early Bird","No Cash",""
1857,"2020-06-05",108,"4833020077957",1,14,118,"Regular","Debit Card",""
1858,"2020-06-05",108,"1375499440818",1,14,96,"Regular","Credit Card",""
1859,"2020-06-05",270,"3449528866303",1,14,76,"VIP","Debit Card",""
1860,"2020-06-05",108,"5651594316245",1,14,32,"Regular","Cash",""
1861,"2020-06-05",324,"4075154145741",1,14,48,"Backstage","No Cash",""
1862,"2020-06-05",108,"7340812809235",0,14,"","Regular","",""
1863,"2020-06-05",108,"9835999485945",1,14,86,"Regular","No Cash",""
1864,"2020-05-07",86,"3163031022281",1,14,120,"Early Bird","Cash",""
1865,"2020-06-05",108,"2841528976365",1,14,23,"Regular","Debit Card",""
1866,"2020-05-07",86,"4920083496215",0,14,"","Early Bird","",""
1867,"2020-06-05",108,"6786541679819",1,14,74,"Regular","Cash",""
1868,"2020-06-05",108,"9848649253979",0,14,"","Regular","",""
1869,"2020-05-07",86,"7377349368350",1,14,94,"Early Bird","Bank Account",""
1870,"2020-06-05",108,"6219921044334",1,14,110,"Regular","Bank Account",""
1871,"2020-05-07",86,"9223745352497",0,14,"","Early Bird","",""
1872,"2020-06-05",108,"4904177846207",0,14,"","Regular","",""
1873,"2020-06-05",108,"2705685082588",1,14,79,"Regular","Cash",""
1874,"2020-05-07",86,"9805097472171",1,14,63,"Early Bird","Bank Account",""
1875,"2020-06-05",108,"9909595630612",1,14,12,"Regular","Credit Card",""
1876,"2020-06-05",75,"4971205335015",1,14,143,"Group","Debit Card",""
