Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id
21178,1,2,3,2,2,36,136
21179,4,3,2,1,3,35,136
21180,4,2,3,4,5,37,136
21181,2,4,4,5,3,37,143
21182,2,2,3,5,3,36,56
21183,5,1,2,2,5,37,133
21184,1,3,3,2,1,36,133
21185,1,5,4,1,4,35,133
21186,4,2,5,2,4,36,15
21187,4,2,4,2,5,35,15
21188,1,3,2,5,1,37,15
21189,4,4,5,4,5,37,9
21190,3,1,5,3,1,37,86
21191,1,2,1,2,1,36,86
21192,5,1,5,5,5,35,86
21193,4,4,4,3,3,35,40
21194,4,4,3,3,2,37,40
21195,4,3,1,5,5,36,40
21197,2,2,1,1,1,35,105
21198,5,4,3,4,1,35,114
21199,2,5,3,3,2,37,114
21200,2,2,2,1,5,36,114
21201,2,4,3,4,4,36,94
21202,3,5,3,1,5,37,94
21203,2,5,5,3,5,36,24
21204,1,2,5,1,2,37,24
21205,1,3,4,2,4,35,24
21206,3,4,1,2,4,37,101
21207,2,3,1,5,4,35,101
21208,4,4,5,4,4,36,101
21209,2,1,3,5,2,36,149
21210,4,5,5,3,5,37,149
21211,5,3,3,1,5,35,149
21217,4,1,1,2,2,36,29
21218,1,4,4,2,5,37,29
21219,3,3,2,2,5,35,29
21220,2,3,5,5,1,37,64
21223,2,5,4,5,5,37,73
21224,1,5,4,2,2,36,73
21227,1,4,3,5,1,35,100
21228,4,4,3,1,3,37,100
21229,5,4,4,3,2,36,100
21230,2,1,2,3,2,37,18
21231,3,1,1,4,4,36,11
21232,5,1,4,1,1,36,104
21233,3,5,1,5,3,35,57
21234,1,3,2,2,3,37,57
21235,4,4,3,5,1,36,26
21236,5,3,2,3,2,35,26
21237,1,4,3,1,1,36,68
21238,3,1,5,4,3,37,68
21239,4,4,2,1,2,35,139
21240,5,1,5,2,4,37,139
21241,4,4,5,2,5,35,23
21242,1,1,5,2,5,35,14
21243,2,4,3,1,1,37,27
21244,1,3,4,1,2,36,27
21245,2,2,3,3,1,35,27
21246,3,2,2,2,5,35,53
21247,4,5,2,5,2,37,53
21248,3,5,3,1,1,35,120
21249,4,2,2,1,4,36,120
21250,2,3,3,5,2,36,2
21251,3,1,1,2,2,35,2
21252,3,5,3,2,5,36,30
21253,5,2,2,1,2,37,30
21254,2,1,3,2,2,35,30
21255,2,1,5,3,1,35,22
21256,2,2,3,4,1,36,22
21257,4,1,2,3,5,37,22
21258,1,1,3,2,3,35,80
21259,1,2,5,2,3,37,80
21260,2,5,3,1,1,37,83
21261,4,1,2,3,2,36,83
21262,3,5,4,4,2,35,83
21265,2,3,4,3,1,37,103
21266,3,5,1,5,2,35,103
21267,5,2,4,5,3,35,82
21268,4,5,2,2,3,37,82
21271,4,2,3,1,5,37,51
21272,2,4,1,5,1,35,51
21273,4,5,3,3,1,36,51
21274,5,3,1,3,5,37,106
21275,5,2,1,2,4,35,106
21276,1,1,5,4,2,36,106
21277,2,3,4,5,3,36,12
21278,2,4,1,1,1,37,12
21279,4,2,2,1,1,35,126
21280,4,5,3,4,4,37,126
21281,2,1,3,5,4,36,126
21285,2,5,4,3,5,35,76
21286,4,5,4,1,1,37,76
21287,1,5,5,3,4,36,76
21288,4,5,3,5,2,36,52
21289,3,2,1,2,5,37,52
21301,4,4,1,5,4,35,96
21305,1,4,3,2,2,35,117
21306,2,3,1,3,1,36,117
21307,4,2,5,3,4,37,117
21309,5,1,4,5,3,37,134
21310,3,3,4,2,4,36,43
21311,4,3,2,5,2,37,43
21312,3,5,5,1,3,37,3
21313,3,1,1,2,2,36,3
21314,2,5,4,1,5,35,3
21315,2,3,3,2,4,36,44
21316,1,2,5,5,2,35,44
21317,5,1,5,1,5,37,44
21318,5,5,1,1,3,37,34
21319,3,1,4,5,4,35,34
21320,5,5,3,5,3,36,34
21321,2,1,1,4,2,35,127
21322,2,3,3,4,3,36,127
21323,2,3,1,2,4,37,20
21325,5,4,2,1,5,37,45
21326,3,4,4,3,4,36,45
21327,3,3,4,5,5,35,45
21328,5,5,1,1,5,36,55
21329,2,4,4,5,4,37,55
21330,5,1,1,2,4,35,55
21331,5,4,2,3,4,37,7
21332,2,4,5,5,5,35,7
21335,5,5,4,4,1,36,118
21336,3,1,3,1,5,35,118
21337,4,2,4,1,5,37,118
21338,4,2,3,5,4,37,67
21339,5,2,1,5,4,35,67
21343,3,4,4,4,5,36,85
21344,3,1,2,2,2,37,85
21348,3,3,2,4,4,37,74
21349,1,1,4,2,3,36,74
21350,4,2,5,2,5,35,74
21354,3,5,1,1,5,35,109
21355,1,4,4,4,1,36,109
21356,2,4,5,1,3,36,147
21357,3,5,3,1,4,37,147
21358,3,5,3,3,4,36,145
21359,5,1,1,5,5,35,145
21360,1,2,1,4,4,37,145
21361,5,1,1,2,1,37,113
21362,3,2,3,3,1,35,113
21363,1,2,3,3,1,35,92
21364,2,3,3,2,3,37,92
21365,4,4,2,1,5,35,8
21366,5,3,1,3,2,36,8
21367,2,2,1,5,1,36,93
21368,3,1,2,2,3,37,116
21369,1,3,3,4,4,37,60
21370,5,3,5,4,5,37,81
21371,3,1,5,3,2,35,81
21372,3,2,5,3,5,36,81
21373,2,5,5,2,4,36,46
21374,5,4,4,1,5,35,46
21375,1,1,1,2,3,37,111
21376,2,4,2,3,1,36,140
21377,4,3,5,3,3,35,140
21378,4,2,2,3,5,37,140
21381,2,5,4,5,4,35,33
21382,4,2,2,2,2,37,33
21383,2,3,3,4,1,36,144
21384,4,1,1,1,4,35,39
21385,3,1,4,3,4,35,5
21386,3,4,5,1,1,37,5
21387,4,4,4,4,3,37,28
21390,4,3,2,3,1,35,17
21391,4,5,1,5,3,37,128
21392,5,1,5,1,2,37,123
21395,2,5,1,4,1,36,63
21399,1,2,4,2,2,37,132
21400,5,1,3,5,2,37,95
21401,5,5,2,3,4,35,95
21402,2,3,4,3,2,36,95
21404,1,3,1,3,3,37,61
21405,5,2,2,5,4,35,38
21406,2,5,5,1,4,36,38
21407,5,1,3,4,3,37,38
21408,2,1,2,5,3,35,78
21409,2,1,2,2,3,36,78
21410,1,3,1,4,3,37,78
21411,4,3,4,2,3,36,87
21412,4,5,4,2,4,37,102
21413,1,1,5,1,1,37,88
21414,3,1,5,4,2,35,91
21415,2,1,5,1,2,37,91
21416,3,5,5,3,5,36,112
21417,4,2,2,3,2,37,112
21418,4,3,5,2,5,35,112
22660,3,5,4,4,1,40,33
22661,5,5,4,5,2,39,33
22663,5,4,4,2,1,40,8
22664,5,1,2,4,2,39,121
22665,3,1,5,1,3,39,129
22666,3,2,2,1,5,40,89
22667,2,2,3,5,4,41,89
22668,1,3,1,2,3,39,89
22669,4,3,3,5,1,38,100
22671,4,3,4,5,2,39,127
22672,3,3,1,4,2,38,127
22673,1,3,2,3,3,39,56
22674,4,4,1,4,4,39,51
22675,4,2,1,3,3,40,51
22676,2,2,4,2,3,38,51
22677,3,2,3,4,5,41,147
22678,4,1,2,5,2,40,147
22679,1,2,5,4,3,39,147
22680,3,2,4,2,1,41,9
22681,1,3,4,4,3,38,9
22682,5,3,2,4,3,39,9
22683,4,5,5,2,2,38,120
22684,5,3,5,5,4,41,120
22685,5,4,5,4,2,40,120
22686,2,4,4,4,1,38,116
22687,2,2,5,3,1,41,116
22688,5,2,4,5,3,40,116
22689,1,3,3,5,1,40,66
22690,3,2,4,4,5,39,66
22691,5,1,1,5,2,41,66
22692,2,4,3,3,4,38,150
22693,3,2,1,5,3,38,133
22694,1,5,2,5,2,41,11
22695,2,4,3,4,1,38,11
22696,2,3,3,1,5,41,104
22697,2,2,5,3,1,39,104
22698,5,5,4,4,5,38,104
22704,1,1,4,1,4,41,78
22705,5,1,1,3,4,39,78
22707,1,3,4,5,5,40,119
22708,4,5,2,2,5,38,119
22709,2,3,4,2,4,41,119
22710,3,5,1,5,2,38,128
22711,3,4,2,2,3,41,128
22712,2,4,4,2,3,40,128
22713,1,2,5,3,3,40,30
22714,3,5,5,3,4,41,80
22715,3,1,5,4,2,40,80
22717,1,5,3,5,1,41,35
22718,4,4,5,2,3,40,35
22719,2,4,5,5,5,39,35
22722,1,3,4,1,2,40,52
22723,2,1,4,1,2,41,52
22724,4,5,5,5,1,39,52
22725,2,4,5,2,5,41,31
22726,5,3,4,4,5,40,72
22727,5,3,1,1,5,40,57
22728,3,5,3,5,5,39,57
22729,3,5,5,1,3,38,57
22730,4,5,2,2,2,38,17
22731,5,4,3,5,3,39,17
22732,2,3,3,2,1,40,17
22735,3,4,3,2,1,40,5
22736,3,3,5,5,5,38,14
22737,3,5,4,2,4,41,14
22738,2,5,3,5,3,39,14
22740,4,5,2,5,3,40,86
22741,5,5,2,3,3,41,86
22742,3,1,4,2,4,38,86
22743,1,2,4,1,1,41,90
22744,3,5,2,2,3,40,90
22745,4,4,4,5,2,38,137
22746,4,4,4,1,1,41,137
22747,5,4,2,4,2,39,137
22748,4,3,2,1,5,39,16
22749,2,3,5,5,5,40,16
22751,3,1,4,4,4,39,43
22752,3,2,5,3,5,40,71
22753,5,4,5,2,2,38,71
22754,5,5,5,1,5,41,71
22755,5,1,3,2,1,39,37
22756,3,5,1,4,1,41,37
22757,5,1,2,4,3,38,37
22758,3,5,5,3,3,39,101
22759,1,3,1,1,2,40,101
22760,4,5,1,1,4,40,68
22761,2,5,3,4,4,39,68
22762,1,4,1,2,2,41,29
22763,1,5,5,4,3,40,29
22764,1,5,2,2,3,39,29
22765,3,3,2,2,2,39,139
22766,2,5,2,2,1,40,139
22767,4,3,2,3,4,41,139
22768,5,4,5,4,5,38,25
22769,4,4,2,1,4,40,25
22770,3,3,3,3,4,38,84
22771,3,3,2,4,4,41,84
22772,3,2,1,1,5,39,18
22773,3,2,5,3,2,38,18
22774,1,2,4,4,4,40,18
22775,5,5,3,2,5,39,117
22776,5,4,4,2,3,41,117
22777,3,2,5,2,2,40,117
22778,1,4,5,3,2,40,124
22780,3,5,1,5,3,38,34
22781,2,3,3,4,2,41,34
22782,1,5,4,3,5,40,34
22783,4,4,3,5,5,40,26
22784,5,3,2,3,3,38,26
22785,4,2,5,4,4,38,110
22786,5,5,5,3,1,41,110
22787,1,1,3,3,1,40,110
22789,5,2,4,5,5,38,50
22790,3,3,4,3,3,40,40
22791,2,2,2,1,1,38,39
22792,3,5,2,2,5,39,39
22795,3,5,5,5,3,41,122
22796,2,5,2,2,2,39,122
22797,4,1,2,5,1,38,122
22798,5,4,3,5,2,39,28
22799,5,1,3,4,5,41,24
22802,2,3,3,1,2,38,13
22803,2,3,5,5,2,41,13
22804,5,1,3,4,2,41,63
22805,4,2,4,3,1,39,63
22806,2,5,1,3,2,40,63
22807,1,3,2,4,4,40,115
22808,5,2,4,2,4,38,59
22811,2,4,2,5,5,39,148
22812,4,3,1,4,5,38,148
22813,5,5,1,4,1,40,148
22814,4,5,1,1,2,41,2
22815,3,1,4,3,3,40,2
22816,2,2,2,2,3,39,2
22817,1,3,1,4,3,40,142
22818,1,1,1,2,4,38,77
22819,3,5,2,1,5,38,36
22820,2,1,2,3,1,40,36
22823,2,1,3,2,1,38,83
22824,1,5,1,4,2,41,83
22825,4,5,5,4,3,40,83
22826,4,5,5,4,3,38,75
22827,5,2,3,3,1,39,75
22828,1,3,5,5,2,41,75
22829,3,2,4,1,3,39,97
22830,1,5,1,1,2,38,97
22831,5,2,4,1,3,41,97
22832,1,5,2,5,5,40,85
22833,1,2,1,3,3,41,85
22834,2,2,5,5,5,38,85
22835,3,1,3,3,3,40,140
22836,2,3,3,5,5,39,140
22837,2,3,2,5,2,38,140
22838,3,5,2,1,1,39,53
22839,2,5,1,1,2,40,64
22840,1,5,1,5,4,39,47
22841,2,1,2,1,4,41,47
22842,2,1,5,4,3,39,146
22843,1,2,1,2,1,40,46
22844,3,2,5,3,5,41,46
22845,2,2,1,4,1,39,46
22849,5,2,3,5,5,41,10
22850,5,2,5,5,4,38,10
22851,2,3,4,1,1,40,10
22852,4,1,2,5,1,39,107
22853,2,3,5,3,5,40,70
22854,3,4,1,1,3,39,70
22855,1,2,5,1,3,40,65
22856,3,4,2,4,4,38,65
22859,1,2,4,1,3,39,22
22860,5,5,3,1,2,41,22
22861,4,3,5,2,5,38,22
22862,4,5,2,3,2,38,3
22863,4,2,2,3,5,39,3
22864,4,4,5,5,4,39,21
22865,3,3,5,2,2,38,21
22866,4,4,3,5,4,39,12
22868,4,1,4,4,3,40,27
22869,2,2,2,2,4,41,27
22870,4,1,4,1,5,38,27
22871,4,4,3,2,2,38,19
22872,5,4,2,2,2,41,19
22873,4,1,2,1,3,39,19
22874,5,1,3,2,4,38,82
22875,1,5,4,4,5,40,144
22876,1,3,3,1,5,38,144
22877,3,5,4,4,1,40,102
22879,3,2,5,2,5,39,112
22882,1,2,2,1,4,39,126
22883,2,5,4,1,3,41,126
22884,1,4,1,3,4,38,126
22885,4,5,1,5,1,39,42
22886,4,3,3,4,4,41,42
22887,3,3,3,5,5,40,32
22888,2,3,1,5,1,38,32
22889,4,3,4,5,2,40,6
22890,1,1,3,1,2,39,76
22891,5,3,4,3,3,38,76
22893,4,1,1,5,1,39,108
22894,1,2,5,5,5,41,108
22895,2,4,1,3,1,38,108
22896,4,4,2,4,1,40,125
22897,4,5,3,2,2,39,20
22898,1,3,4,5,3,41,20
22899,4,2,3,4,4,40,20
22900,1,5,4,2,5,41,23
22901,2,3,2,2,1,40,23
22902,5,4,1,4,1,39,130
22903,4,4,3,4,1,38,130
22904,2,5,1,4,5,40,130
22905,5,1,3,5,1,39,138
22906,5,1,5,4,4,40,138
22907,5,3,3,1,2,40,143
22908,2,1,1,3,5,38,143
22909,5,3,1,2,1,39,143
22911,3,2,4,3,2,40,55
22912,5,5,2,2,1,40,61
22913,1,3,3,5,4,41,61
22914,3,1,4,3,3,39,48
22915,5,4,3,3,3,40,48
22917,3,4,4,4,4,41,73
22918,5,1,1,4,3,39,73
22919,3,5,2,2,2,41,49
22920,2,4,5,3,5,39,49
22923,1,2,2,3,4,38,7
22924,4,2,3,2,3,40,7
22925,3,4,1,3,4,41,7
22926,5,4,5,2,5,40,62
22927,5,3,2,1,5,41,62
22928,3,5,4,2,5,39,62
22929,3,4,3,3,1,39,134
22930,3,4,5,2,2,38,134
22931,1,5,4,2,3,39,106
22932,2,3,4,3,2,38,106
22933,5,5,4,4,1,38,123
22934,5,2,2,1,2,41,123
22935,3,1,1,5,4,39,113
22936,1,2,4,5,5,40,113
22937,3,4,2,1,3,38,4
22938,3,5,4,2,4,39,15
22939,3,4,4,4,2,38,109
22940,5,4,5,4,1,41,98
22941,2,3,4,5,4,40,98
22942,5,2,5,2,3,39,114
22943,5,2,1,3,5,41,114
22944,2,4,1,1,5,40,114
22945,4,3,4,4,3,39,45
22946,3,2,2,4,2,41,45
22947,5,3,3,4,4,38,87
22948,4,5,3,3,1,39,87
22950,4,1,5,1,1,38,131
22951,2,3,4,5,1,40,95
22952,4,4,5,3,2,40,67
22953,4,2,2,5,3,38,60
22955,2,3,2,3,2,41,94
22956,3,2,3,5,5,39,94
22957,4,5,3,5,3,40,145
22958,5,5,2,2,1,41,145
22959,1,2,3,3,2,38,145
22962,2,1,4,1,1,41,136
22963,3,2,1,3,2,38,136
22964,3,5,1,5,4,40,136
22965,1,3,3,1,3,40,105
22966,3,3,1,2,3,41,105
22967,1,2,1,5,3,40,141
22968,1,1,5,2,2,38,96
22969,1,1,3,5,3,41,96
22970,2,4,4,3,4,39,96
22971,4,5,3,5,1,41,93
22972,2,1,5,3,4,39,69
22974,2,3,2,1,1,41,99
22975,4,1,5,1,5,38,99
22976,3,2,1,4,5,39,99
22977,3,1,2,1,1,38,103
22979,3,4,3,4,4,41,149
22980,4,2,5,2,4,41,135
22981,5,5,1,3,2,40,135
22982,3,5,2,4,1,38,135
22983,1,5,4,1,1,41,92
22984,4,4,3,2,2,40,92
22985,4,2,1,1,1,38,92
22986,4,4,4,2,2,38,88
22987,5,4,4,4,4,40,88
22988,5,2,5,2,5,41,88
22992,1,1,2,2,1,38,132
22996,1,3,5,3,5,41,41
22997,4,3,1,5,1,38,41
22998,5,1,3,5,1,39,91
22999,1,1,4,4,4,39,81
23000,2,2,1,4,2,38,81
23001,3,3,5,3,5,41,58
23002,2,5,4,1,3,39,44
23003,3,3,3,3,3,38,44
23004,3,3,1,4,4,40,1
23005,5,2,3,2,4,41,118
23013,4,1,1,4,1,40,38
23014,5,1,1,4,1,39,38
23015,5,3,3,1,4,39,79
23016,5,4,4,2,4,40,79
23017,5,5,2,2,2,38,79
23018,2,1,2,1,3,41,54
23020,5,4,4,2,5,41,111
23021,5,1,3,4,3,40,111
23022,5,2,2,5,5,38,74
23023,1,5,4,2,5,39,74
23024,1,3,3,1,4,41,74
23643,4,2,3,3,2,42,22
23644,4,4,2,2,5,43,22
23645,3,2,5,1,3,42,36
23646,3,3,1,1,5,43,36
23647,2,3,1,4,2,43,63
23650,5,1,2,5,3,42,27
23651,2,4,4,4,1,43,27
23654,2,4,3,4,1,42,137
23655,5,5,5,3,3,43,137
23656,3,1,3,3,1,42,113
23657,5,5,2,5,1,43,56
23658,2,3,1,5,5,42,14
23659,3,3,3,1,3,42,111
23660,5,3,4,2,3,43,111
23664,2,3,3,1,4,43,13
23665,3,5,1,4,5,42,13
23667,4,4,2,5,3,43,115
23668,3,1,4,3,5,42,115
23671,2,2,3,3,2,42,6
23672,3,4,3,4,5,43,6
23673,4,3,5,4,5,43,104
23674,2,2,2,5,5,42,7
23675,3,1,4,3,2,43,7
23678,5,4,1,4,5,43,59
23679,2,2,2,3,1,42,59
23680,1,4,5,2,3,43,4
23681,2,5,2,3,4,43,46
23682,4,2,5,3,3,42,46
23683,1,1,5,2,3,42,40
23684,3,5,5,5,5,42,139
23685,5,5,2,5,1,43,139
23686,1,5,5,2,3,42,33
23688,5,5,5,5,1,43,65
23689,3,4,2,1,2,42,65
23690,2,4,4,4,1,42,108
23692,5,1,4,2,3,43,5
23693,5,4,4,2,2,42,5
23694,4,5,3,5,4,42,19
23698,4,2,3,2,3,42,69
23699,2,5,5,2,1,43,25
23700,4,1,5,1,4,42,25
23701,5,2,2,1,5,42,127
23705,2,2,4,3,3,43,123
23706,4,2,5,5,5,42,71
23707,5,4,4,2,3,43,130
23708,4,5,3,2,1,42,130
23710,4,2,1,1,2,43,93
23711,1,1,5,2,1,43,30
23712,5,3,5,1,1,42,30
23713,1,2,2,4,3,42,32
23714,1,1,3,2,5,43,32
23715,3,3,3,3,4,43,147
23716,3,5,2,3,1,42,147
23717,2,2,4,5,4,43,135
23718,5,4,5,2,1,42,135
23719,1,3,4,2,2,42,103
23720,2,1,5,2,1,43,82
23721,4,4,2,2,5,42,82
23723,4,5,1,4,4,42,138
23724,2,3,1,3,1,42,150
23726,2,3,5,2,3,42,110
23727,1,1,2,4,3,43,110
23728,4,4,3,5,2,43,143
23729,4,3,2,3,3,43,8
23730,1,5,4,1,4,43,125
23731,1,3,3,3,3,42,125
23732,4,3,5,2,3,43,78
23733,2,3,3,5,3,42,70
23734,2,4,4,3,1,43,16
23735,2,4,2,4,5,42,112
23736,4,5,1,1,3,42,146
23737,2,3,2,4,4,43,76
23738,2,3,1,5,3,43,47
23739,5,5,5,4,2,43,48
23740,5,2,4,1,3,42,145
23741,3,1,1,5,3,43,145
23742,4,1,2,3,5,42,86
23743,5,1,4,2,3,43,21
23744,2,3,4,5,4,42,21
23745,2,3,3,2,3,42,77
23746,2,5,4,5,1,43,77
23747,2,4,2,4,5,43,80
23748,1,4,1,4,1,42,42
23749,1,4,5,2,3,43,42
23751,1,3,2,2,1,43,73
23752,4,1,5,2,1,42,73
23755,2,5,4,4,3,42,49
23759,1,4,1,3,4,43,66
23760,1,4,5,4,1,42,66
23761,1,5,5,5,4,43,101
23762,1,5,1,5,4,42,101
23763,1,5,1,1,5,43,1
23764,1,1,4,3,5,42,1
23765,4,5,3,1,4,43,9
23766,1,3,3,4,1,42,89
23767,5,4,5,1,2,43,141
23768,4,5,2,5,5,43,119
23769,3,3,4,1,3,42,119
23770,1,4,2,4,2,42,10
23771,5,5,3,3,5,43,84
23772,4,4,2,3,5,42,84
23773,1,5,1,4,5,43,109
23774,1,5,5,4,5,42,109
23775,2,1,5,2,2,43,23
23776,1,3,2,4,5,43,28
23777,2,3,4,5,2,42,28
23778,4,4,4,1,3,43,31
23779,1,1,5,3,1,42,31
23780,2,1,1,3,2,42,68
23781,4,5,4,2,4,42,62
23782,4,3,4,2,2,43,62
23783,1,3,4,3,1,43,149
23784,1,2,5,2,2,42,58
23785,2,3,1,2,5,43,90
23786,3,5,4,4,5,42,90
23787,4,1,4,2,4,43,116
23788,2,2,4,3,3,42,116
23789,4,3,3,2,1,43,134
23790,4,5,1,2,4,42,53
23791,2,3,3,3,2,43,75
23792,4,3,2,5,3,42,75
23793,3,2,5,2,2,43,79
23794,3,4,5,4,3,42,88
23795,5,4,4,1,2,43,88
23797,4,1,3,4,1,42,45
23798,1,3,3,5,1,43,74
23799,5,4,3,1,4,42,74
23800,5,1,5,1,1,43,2
23801,4,4,4,1,4,42,96
23802,1,5,5,5,1,43,96
23804,5,2,2,1,4,42,128
23805,4,1,2,4,3,43,57
23806,2,5,3,1,2,43,35
23807,3,5,3,1,2,42,52
23808,5,5,2,4,5,43,52
23809,5,4,1,5,2,43,98
23810,4,2,2,2,3,42,98
23811,2,1,5,4,5,43,129
23812,1,5,1,2,5,42,129
23813,2,3,4,5,3,42,20
23814,5,5,1,5,1,43,20
23815,2,4,5,1,1,43,26
23818,1,1,2,5,3,42,126
23819,2,2,2,3,5,42,64
23822,5,1,5,5,3,42,55
23825,2,3,4,2,4,43,50
23826,1,5,4,1,3,42,50
23827,4,1,2,5,3,43,54
23831,4,2,2,2,3,43,132
23832,2,2,3,3,4,42,132
23833,4,3,5,2,2,42,39
23834,2,4,2,4,3,43,39
23835,5,3,4,5,3,42,38
23836,4,3,2,1,1,43,38
23837,4,3,4,2,4,42,72
23838,1,2,1,3,3,43,72
23839,2,3,1,1,4,42,91
23840,5,2,4,2,5,43,91
23841,1,4,2,5,4,42,34
23842,5,4,4,5,2,42,37
23843,4,4,1,1,3,43,15
23844,4,4,2,1,5,42,15
23845,1,1,2,2,3,42,117
23848,2,4,1,1,4,42,18
23849,5,1,3,1,5,42,3
23850,1,3,1,4,2,43,44
23851,2,2,4,4,5,43,95
23852,5,4,2,5,5,42,95
23853,5,2,3,5,2,43,29
23854,2,2,3,2,3,42,107
23855,1,4,5,2,5,42,118
23857,4,1,5,4,2,42,100
23858,4,3,1,4,4,43,140
23859,4,5,5,3,2,42,140
23860,5,3,4,5,2,42,99
23861,4,1,1,3,4,43,99
23863,2,5,1,4,5,42,92
23864,4,5,3,4,3,43,92
23865,1,1,3,5,3,43,144
23866,1,1,4,5,3,42,106
23867,4,1,5,5,2,43,106
23869,4,2,1,4,1,43,43
23870,3,3,1,1,4,42,43
23871,2,4,4,5,3,42,94
23872,4,2,1,3,4,42,51
23873,5,3,4,4,1,43,51
23874,5,1,3,2,1,42,148
23875,4,2,2,3,5,43,124
23876,4,4,5,2,5,42,87
23877,5,5,2,3,3,43,87
23878,4,1,3,2,2,43,105
23879,2,1,5,3,4,43,85
23880,5,2,1,3,1,42,97
23881,2,2,1,2,2,43,97
23882,5,4,5,4,2,43,131
23883,5,4,2,1,5,43,136
23884,4,3,2,2,2,42,136
23885,2,3,1,1,5,43,83
23886,3,1,3,5,2,43,122
23888,2,1,3,5,2,43,102
23889,2,4,2,2,4,43,133
23890,3,4,4,2,5,42,133
23891,3,2,1,2,5,42,67
23892,5,4,1,4,3,43,60
23893,4,2,3,2,2,43,121
23896,4,3,2,2,4,42,61
23899,5,1,1,3,1,43,24
23900,2,3,5,3,4,42,81
23901,4,2,5,4,2,42,17
23902,4,3,3,5,5,43,17
23903,3,1,3,4,3,42,41
23904,3,1,2,1,2,42,12
23905,5,2,2,1,1,43,114
23906,5,4,1,2,5,42,114
23907,3,3,1,2,2,42,120
23908,2,2,1,1,1,43,120
23909,5,2,2,3,3,43,11
23910,2,5,3,4,1,42,11
23912,5,4,5,2,4,42,142
23913,5,4,1,3,2,43,142
26197,1,1,4,2,4,46,25
26198,4,2,4,5,3,45,25
26199,3,5,1,1,5,45,58
26200,4,3,5,5,2,44,58
26201,2,4,4,4,4,47,146
26202,5,4,3,2,1,46,146
26203,3,4,5,5,5,47,125
26204,3,5,1,5,2,44,125
26205,5,3,2,4,2,45,125
26206,2,5,2,2,1,45,92
26207,4,1,2,4,2,45,10
26208,1,3,1,5,2,47,10
26209,5,2,3,1,1,44,47
26210,5,2,5,2,5,46,47
26211,1,1,4,4,2,45,47
26212,3,2,5,2,2,44,14
26213,3,3,1,5,2,45,14
26214,3,5,3,1,4,45,22
26215,3,3,3,2,2,47,22
26218,5,1,1,3,4,44,20
26219,4,4,3,5,5,46,20
26220,5,1,5,4,4,45,20
26221,2,4,1,3,3,44,59
26222,1,1,4,1,4,45,16
26223,1,5,5,1,1,44,16
26224,2,1,3,5,1,46,148
26225,1,3,4,2,4,44,148
26226,4,2,4,5,5,46,67
26227,1,3,3,5,5,45,67
26228,3,2,2,3,2,44,134
26229,4,3,1,5,4,46,134
26230,5,5,3,2,2,45,90
26231,5,5,1,4,3,46,90
26232,5,2,3,3,2,47,90
26241,3,1,2,5,5,47,77
26242,1,1,1,5,5,44,77
26243,2,3,3,1,2,46,77
26244,2,4,3,5,2,46,87
26245,1,4,3,5,1,44,87
26246,4,1,1,3,2,47,87
26247,3,5,5,4,5,44,83
26248,2,5,5,4,2,46,18
26249,1,3,2,3,5,47,18
26250,1,5,2,3,4,45,18
26251,4,4,3,5,4,45,95
26252,3,3,1,1,5,46,95
26253,5,4,3,3,1,47,95
26254,2,3,3,3,1,46,130
26255,5,2,2,3,5,44,130
26256,4,3,1,5,2,47,130
26257,5,3,3,5,2,46,131
26258,4,3,2,3,1,47,131
26259,3,4,4,4,1,45,1
26260,5,1,3,1,1,46,5
26261,5,3,4,3,5,44,5
26262,2,2,2,4,3,47,5
26263,4,5,4,1,3,44,19
26264,5,1,5,5,2,45,19
26265,4,3,1,2,3,44,26
26266,3,5,4,5,5,47,26
26267,2,3,5,4,2,47,115
26268,4,2,2,4,4,45,115
26272,5,5,2,5,3,46,71
26273,5,1,2,5,3,45,72
26274,1,2,3,5,3,47,72
26275,1,1,1,5,2,46,72
26276,3,2,4,5,4,45,32
26277,5,3,4,3,3,46,32
26278,1,4,5,5,5,47,137
26279,5,2,4,5,1,44,137
26280,5,3,2,5,5,46,69
26281,1,5,3,3,1,45,69
26282,2,2,5,3,1,44,69
26283,4,2,1,4,5,44,30
26284,2,2,1,2,1,45,30
26285,4,5,5,4,3,47,13
26286,1,2,4,1,5,45,13
26287,1,3,5,5,5,44,127
26288,2,5,3,2,2,45,127
26289,1,1,5,2,2,47,127
26290,3,2,1,1,2,45,62
26291,5,5,5,4,3,44,85
26292,5,1,1,5,1,46,85
26293,1,5,4,1,4,47,102
26297,5,2,4,2,2,45,103
26298,1,2,3,1,4,45,96
26299,4,3,5,2,3,46,6
26300,2,1,5,4,2,45,27
26301,4,3,2,4,4,46,27
26302,4,3,1,4,2,44,27
26303,2,4,1,1,2,44,34
26304,5,4,4,1,1,45,34
26305,3,3,5,1,1,44,122
26306,4,1,4,5,5,45,122
26307,3,4,3,3,4,45,142
26308,1,3,3,3,1,47,142
26309,4,4,4,4,3,46,142
26310,3,5,1,4,5,47,82
26311,2,1,1,5,4,45,82
26312,3,5,4,3,5,44,82
26313,5,3,1,3,1,44,149
26314,2,1,5,2,1,46,149
26315,2,4,5,1,2,47,149
26316,4,1,3,2,1,46,44
26318,1,5,3,1,1,46,61
