Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id,RatingDate
21268,3,2,2,4,2,46,139,2019-05-16
21269,5,5,5,5,5,45,110,2019-05-12
21270,2,1,2,2,1,44,110,2019-05-12
21271,3,3,4,4,3,44,84,2019-05-18
21272,5,4,5,5,4,47,84,2019-05-13
21273,5,5,5,5,5,45,84,2019-05-18
21274,2,1,1,3,1,47,80,2019-05-15
21275,2,2,2,2,2,45,53,2019-05-15
21276,2,3,3,1,2,47,53,2019-05-12
21277,3,3,3,3,3,47,17,2019-05-16
21278,3,2,4,2,2,45,129,2019-05-16
21279,3,3,3,2,2,45,38,2019-05-14
21280,5,4,4,5,4,44,38,2019-05-18
21281,2,3,2,3,2,46,38,2019-05-18
21282,4,4,3,4,3,45,113,2019-05-11
21283,3,3,3,4,3,47,138,2019-05-12
21284,3,2,4,2,2,47,121,2019-05-16
21285,5,5,5,5,5,45,121,2019-05-16
21286,1,2,1,2,1,47,70,2019-05-17
21287,2,1,2,2,1,44,68,2019-05-14
21288,1,1,1,1,1,47,40,2019-05-11
21289,5,5,5,5,5,44,40,2019-05-13
21290,2,2,3,3,2,45,119,2019-05-17
21291,2,2,3,2,2,44,119,2019-05-11
21292,5,5,5,5,5,47,66,2019-05-13
21293,1,1,2,2,1,45,66,2019-05-11
21294,2,3,1,3,2,44,66,2019-05-16
21295,1,1,2,1,1,45,23,2019-05-11
21296,1,1,1,1,1,47,23,2019-05-17
21297,4,3,3,4,3,44,23,2019-05-18
21298,2,3,3,3,2,47,50,2019-05-17
21299,4,3,5,4,4,46,50,2019-05-18
21300,3,3,3,2,2,46,49,2019-05-12
21301,4,3,4,5,4,45,49,2019-05-16
21302,3,3,4,3,3,46,126,2019-05-17
21303,3,3,3,3,3,46,81,2019-05-12
21304,5,4,5,5,4,45,81,2019-05-18
21305,1,1,2,1,1,47,81,2019-05-17
21306,5,4,4,5,4,47,75,2019-05-11
21307,2,2,2,3,2,45,75,2019-05-13
21308,3,3,4,2,3,47,143,2019-05-18
21309,5,4,4,4,4,45,143,2019-05-11
21310,1,1,2,2,1,46,15,2019-05-18
21311,2,1,3,3,2,44,114,2019-05-13
21312,5,5,5,4,4,47,114,2019-05-15
21313,5,4,5,5,4,46,114,2019-05-17
21314,2,1,2,1,1,47,140,2019-05-17
21315,2,1,3,1,1,45,140,2019-05-15
21316,4,5,5,5,4,46,140,2019-05-12
21317,2,2,3,3,2,45,111,2019-05-15
21318,5,4,5,4,4,47,43,2019-05-17
21319,2,3,3,3,2,44,43,2019-05-14
21320,5,4,5,5,4,47,33,2019-05-16
21321,5,5,4,4,4,46,33,2019-05-14
21322,3,3,3,4,3,45,33,2019-05-17
21323,3,2,3,2,2,44,150,2019-05-13
21324,5,4,4,5,4,46,150,2019-05-14
21325,4,4,4,4,4,46,37,2019-05-13
21326,5,5,4,5,4,45,37,2019-05-15
21327,1,1,2,2,1,44,37,2019-05-16
21328,1,1,1,1,1,44,42,2019-05-18
21329,1,1,1,1,1,46,120,2019-05-13
21330,3,3,3,2,2,47,120,2019-05-15
21331,2,1,3,2,2,45,98,2019-05-18
21332,5,5,5,4,4,47,118,2019-05-18
21333,3,2,4,3,3,47,2,2019-05-17
21334,1,1,1,1,1,46,28,2019-05-14
21335,5,4,5,5,4,46,56,2019-05-12
21336,4,3,3,4,3,47,56,2019-05-13
21337,3,3,3,2,2,45,56,2019-05-17
21338,3,2,3,4,3,47,79,2019-05-17
21339,2,3,2,2,2,46,79,2019-05-15
21340,2,1,1,3,1,45,3,2019-05-12
21341,5,4,4,5,4,44,3,2019-05-12
21342,4,3,3,3,3,45,89,2019-05-17
21343,4,3,4,5,4,47,89,2019-05-11
21344,4,3,3,4,3,45,97,2019-05-14
21345,1,2,1,2,1,47,97,2019-05-11
21346,5,5,5,5,5,45,64,2019-05-14
21347,3,2,3,2,2,47,64,2019-05-12
21348,5,5,5,5,5,46,64,2019-05-15
21349,2,2,3,1,2,47,11,2019-05-13
21350,2,3,2,2,2,44,11,2019-05-13
21351,2,1,2,2,1,46,11,2019-05-15
21352,1,1,1,2,1,46,54,2019-05-18
21353,1,1,1,2,1,45,147,2019-05-12
21354,4,4,5,4,4,45,101,2019-05-11
21355,5,4,5,5,4,44,88,2019-05-16
21356,2,1,2,1,1,45,88,2019-05-13
21357,2,1,1,3,1,47,51,2019-05-18
21358,3,4,3,4,3,45,24,2019-05-18
21359,5,5,4,5,4,44,141,2019-05-11
21360,1,1,1,1,1,45,108,2019-05-12
21361,3,2,4,3,3,45,99,2019-05-16
21362,1,1,1,1,1,47,99,2019-05-14
21363,2,3,2,3,2,47,123,2019-05-16
21364,3,3,3,3,3,46,123,2019-05-18
21365,1,1,1,1,1,45,123,2019-05-14
21366,4,4,3,5,4,45,55,2019-05-14
21367,5,4,4,4,4,44,55,2019-05-11
21368,4,5,5,5,4,46,36,2019-05-12
21369,5,4,4,5,4,46,78,2019-05-11
21370,3,4,2,4,3,47,78,2019-05-12
21371,2,3,1,1,1,44,78,2019-05-17
21372,5,5,5,4,4,44,52,2019-05-14
21373,5,5,5,5,5,47,73,2019-05-18
21374,5,5,4,5,4,46,73,2019-05-18
21375,5,5,5,5,5,47,91,2019-05-15
21376,4,4,3,5,4,44,39,2019-05-18
21377,3,3,2,4,3,47,35,2019-05-17
21378,5,5,4,4,4,45,35,2019-05-11
21379,5,5,5,4,4,47,144,2019-05-15
21380,2,1,3,1,1,45,144,2019-05-18
21381,2,2,2,1,1,44,100,2019-05-15
21382,1,1,2,1,1,46,100,2019-05-11
21383,5,5,4,4,4,47,104,2019-05-15
21384,4,4,4,4,4,45,104,2019-05-13
21385,4,3,4,4,3,47,106,2019-05-18
21386,5,5,5,5,5,44,106,2019-05-11
21387,5,5,5,5,5,45,106,2019-05-11
21388,2,3,3,1,2,46,109,2019-05-14
21389,3,2,2,4,2,44,109,2019-05-15
21390,5,5,4,4,4,45,109,2019-05-16
21391,3,4,2,2,2,44,31,2019-05-13
21392,4,5,3,4,4,45,31,2019-05-16
21393,1,1,1,1,1,47,31,2019-05-14
21394,1,2,1,1,1,44,8,2019-05-16
21395,1,1,1,1,1,47,8,2019-05-13
21396,4,5,5,4,4,47,135,2019-05-17
21397,4,5,4,3,4,46,135,2019-05-11
21398,2,2,3,2,2,44,4,2019-05-17
21399,3,3,3,4,3,45,4,2019-05-16
21400,5,5,4,5,4,47,4,2019-05-17
21401,5,5,4,4,4,44,12,2019-05-17
21402,3,3,4,4,3,45,12,2019-05-18
21403,5,4,4,5,4,47,12,2019-05-17
21404,1,2,1,2,1,46,112,2019-05-14
21405,1,1,1,2,1,47,112,2019-05-11
21406,4,4,3,3,3,44,136,2019-05-15
21407,1,2,2,2,1,45,117,2019-05-18
21408,4,4,3,3,3,47,117,2019-05-17
21409,2,3,2,1,2,46,117,2019-05-17
21410,3,4,2,4,3,46,65,2019-05-16
21411,3,4,3,3,3,46,41,2019-05-17
21412,4,3,5,4,4,47,41,2019-05-14
21413,4,4,3,3,3,44,45,2019-05-13
21414,3,4,2,4,3,45,45,2019-05-17
21415,3,3,2,2,2,47,45,2019-05-16
21416,3,4,3,4,3,47,105,2019-05-13
21417,2,3,2,1,2,44,93,2019-05-17
21418,1,1,1,1,1,47,93,2019-05-17
21419,2,1,3,2,2,47,29,2019-05-15
21420,4,5,4,5,4,46,29,2019-05-15
21421,5,5,5,5,5,46,116,2019-05-15
21422,5,5,4,5,4,44,116,2019-05-16
21423,5,5,5,5,5,46,128,2019-05-15
21424,1,1,1,2,1,45,57,2019-05-14
21425,2,3,2,3,2,44,57,2019-05-14
21426,3,2,2,2,2,44,76,2019-05-13
21427,3,2,4,3,3,45,76,2019-05-13
21428,1,1,1,2,1,44,9,2019-05-16
21429,4,4,3,4,3,47,9,2019-05-15
21430,1,1,1,1,1,46,9,2019-05-18
21431,2,1,1,3,1,45,74,2019-05-12
21432,4,5,4,4,4,44,74,2019-05-17
21433,5,5,5,4,4,47,74,2019-05-12
21434,3,3,3,3,3,45,133,2019-05-15
21435,2,2,1,1,1,47,133,2019-05-17
21436,4,3,3,3,3,44,63,2019-05-12
21437,1,1,1,2,1,46,46,2019-05-13
21438,2,2,2,3,2,45,46,2019-05-18
21439,2,3,3,3,2,47,46,2019-05-18
21440,1,2,1,1,1,47,94,2019-05-14
21441,1,1,1,2,1,45,94,2019-05-17
21442,4,3,3,5,3,46,94,2019-05-13
22282,4,5,3,3,3,50,56,2019-05-13
22283,2,2,2,3,2,51,31,2019-05-16
22284,3,2,3,2,2,49,31,2019-05-12
22285,5,5,5,5,5,50,31,2019-05-16
22286,3,2,3,3,2,51,67,2019-05-17
22287,3,2,4,3,3,49,42,2019-05-15
22288,5,4,5,5,4,51,139,2019-05-16
22289,1,1,1,2,1,50,139,2019-05-18
22290,3,3,2,3,2,50,135,2019-05-17
22291,1,1,1,2,1,49,135,2019-05-12
22292,5,4,4,5,4,51,135,2019-05-13
22293,1,2,2,1,1,49,2,2019-05-17
22294,1,1,2,2,1,51,2,2019-05-13
22295,5,5,4,4,4,48,2,2019-05-16
22296,4,4,4,3,3,51,140,2019-05-12
22297,4,4,5,3,4,48,140,2019-05-17
22298,4,3,3,4,3,49,140,2019-05-17
22299,3,2,4,4,3,50,86,2019-05-19
22300,1,1,1,2,1,48,86,2019-05-15
22301,1,1,1,1,1,51,86,2019-05-17
22302,2,2,3,3,2,49,125,2019-05-17
22303,2,2,2,2,2,50,125,2019-05-14
22304,3,3,2,3,2,48,125,2019-05-19
22305,3,2,3,2,2,49,5,2019-05-15
22306,4,3,4,3,3,50,5,2019-05-16
22307,2,3,1,2,2,51,5,2019-05-19
22308,1,1,1,1,1,48,7,2019-05-18
22309,4,5,4,3,4,50,7,2019-05-19
22310,2,1,3,3,2,50,24,2019-05-19
22311,3,2,4,3,3,48,24,2019-05-13
22312,2,1,1,1,1,49,108,2019-05-12
22313,3,3,3,3,3,51,108,2019-05-12
22314,3,4,2,3,3,50,69,2019-05-18
22315,4,5,4,4,4,49,89,2019-05-18
22316,2,2,3,2,2,51,89,2019-05-12
22317,1,1,1,1,1,48,89,2019-05-17
22318,3,2,4,4,3,50,109,2019-05-19
22319,3,4,3,2,3,48,90,2019-05-19
22320,3,2,2,4,2,51,90,2019-05-16
22321,2,3,1,2,2,48,3,2019-05-12
22322,4,4,4,4,4,51,3,2019-05-16
22323,4,5,3,3,3,50,15,2019-05-15
22324,2,3,2,3,2,48,15,2019-05-14
22325,2,1,2,1,1,49,15,2019-05-16
22326,1,2,1,1,1,50,96,2019-05-16
22327,1,2,2,2,1,51,96,2019-05-14
22328,5,5,4,5,4,48,96,2019-05-16
22329,1,1,1,1,1,49,99,2019-05-17
22330,3,4,3,3,3,48,138,2019-05-14
22331,5,5,5,4,4,49,26,2019-05-12
22332,4,5,5,4,4,50,26,2019-05-14
22333,2,1,1,3,1,48,62,2019-05-12
22334,5,4,5,5,4,49,87,2019-05-14
22335,5,5,4,5,4,50,22,2019-05-18
22336,1,1,2,1,1,49,22,2019-05-15
22337,2,2,2,3,2,50,58,2019-05-15
22338,4,5,5,4,4,48,65,2019-05-13
22339,4,5,3,4,4,50,16,2019-05-13
22340,3,2,2,2,2,48,16,2019-05-16
22341,4,5,4,4,4,51,25,2019-05-12
22342,3,4,2,4,3,49,25,2019-05-15
22343,2,3,2,2,2,48,25,2019-05-19
22344,4,3,4,3,3,48,37,2019-05-18
22345,1,1,1,1,1,49,37,2019-05-17
22346,1,2,1,2,1,50,37,2019-05-13
22347,3,4,3,2,3,49,130,2019-05-19
22348,4,3,5,5,4,50,130,2019-05-12
22349,3,2,4,4,3,50,43,2019-05-14
22350,1,2,1,1,1,49,43,2019-05-13
22351,1,1,2,1,1,48,30,2019-05-19
22352,5,4,5,4,4,51,30,2019-05-15
22353,5,5,5,5,5,51,122,2019-05-16
22354,3,4,4,3,3,50,122,2019-05-19
22355,4,3,5,4,4,51,102,2019-05-17
22356,2,1,2,2,1,49,102,2019-05-12
22357,5,5,5,5,5,49,47,2019-05-17
22358,4,5,3,4,4,50,47,2019-05-18
22359,1,2,2,1,1,50,147,2019-05-17
22360,4,5,5,4,4,48,17,2019-05-18
22361,3,4,4,2,3,49,41,2019-05-15
22362,1,2,1,1,1,48,41,2019-05-16
22363,3,3,2,3,2,51,71,2019-05-18
22364,5,4,5,5,4,48,71,2019-05-17
22365,3,4,2,2,2,48,34,2019-05-16
22366,1,1,2,1,1,50,36,2019-05-19
22367,3,4,2,3,3,51,115,2019-05-17
22368,1,1,2,1,1,48,115,2019-05-14
22369,4,5,3,4,4,49,63,2019-05-12
22370,3,3,3,4,3,48,98,2019-05-12
22371,2,2,1,1,1,49,98,2019-05-12
22372,1,1,1,1,1,51,92,2019-05-16
22373,5,5,5,4,4,50,92,2019-05-13
22374,5,5,5,4,4,48,92,2019-05-15
22375,3,3,2,4,3,48,111,2019-05-17
22376,4,3,5,4,4,49,111,2019-05-13
22377,3,3,4,3,3,50,111,2019-05-12
22378,4,4,5,3,4,51,64,2019-05-12
22379,2,1,3,3,2,50,32,2019-05-19
22380,5,5,5,4,4,50,107,2019-05-18
22381,3,3,3,2,2,50,116,2019-05-18
22382,1,1,2,1,1,51,116,2019-05-17
22383,4,5,3,5,4,48,116,2019-05-19
22384,5,5,5,5,5,48,119,2019-05-17
22385,4,4,5,3,4,51,119,2019-05-13
22386,1,1,1,2,1,50,101,2019-05-15
22387,5,5,5,4,4,49,101,2019-05-13
22388,4,3,4,5,4,51,13,2019-05-17
22389,5,5,5,5,5,49,13,2019-05-16
22390,4,5,3,4,4,51,44,2019-05-12
22391,5,5,5,5,5,50,23,2019-05-18
22392,3,2,3,2,2,49,23,2019-05-18
22393,2,1,2,3,2,48,9,2019-05-18
22394,5,5,5,4,4,50,9,2019-05-17
22395,3,2,3,2,2,48,49,2019-05-19
22396,5,4,4,5,4,49,49,2019-05-13
22397,2,3,1,3,2,51,49,2019-05-16
22398,3,2,2,4,2,49,75,2019-05-14
22399,1,1,1,1,1,48,126,2019-05-13
22400,5,5,4,4,4,51,126,2019-05-15
22401,4,3,5,5,4,49,33,2019-05-15
22402,1,1,2,1,1,51,132,2019-05-17
22403,5,4,5,5,4,50,132,2019-05-19
22404,3,3,4,4,3,48,66,2019-05-17
22405,2,3,2,3,2,50,66,2019-05-17
22406,4,3,4,3,3,50,12,2019-05-19
22407,4,4,4,4,4,48,103,2019-05-15
22408,3,4,3,4,3,49,103,2019-05-18
22409,5,5,5,5,5,51,103,2019-05-18
22410,5,5,5,4,4,49,55,2019-05-14
22411,1,1,1,2,1,49,40,2019-05-13
22412,4,3,4,4,3,48,40,2019-05-19
22413,4,4,5,3,4,51,40,2019-05-17
22414,3,3,2,3,2,48,28,2019-05-16
22415,2,1,1,3,1,50,28,2019-05-19
22416,3,2,3,4,3,51,28,2019-05-12
22417,4,4,3,4,3,50,94,2019-05-16
22418,4,4,4,3,3,49,84,2019-05-17
22419,2,2,2,1,1,50,84,2019-05-13
22420,1,1,1,2,1,48,84,2019-05-14
22421,1,2,1,2,1,51,61,2019-05-16
22422,3,3,3,4,3,50,61,2019-05-17
22423,4,4,3,4,3,48,61,2019-05-18
22424,5,5,5,5,5,49,114,2019-05-18
22425,1,1,1,1,1,48,114,2019-05-19
22426,1,1,1,2,1,49,20,2019-05-13
22427,5,5,5,5,5,48,20,2019-05-12
22428,4,4,5,3,4,50,20,2019-05-12
22429,5,4,5,4,4,48,123,2019-05-19
22430,5,5,5,5,5,51,123,2019-05-15
22431,3,3,2,2,2,50,123,2019-05-19
22432,1,1,1,1,1,49,110,2019-05-19
22433,4,4,5,5,4,50,110,2019-05-18
22434,4,3,4,5,4,51,82,2019-05-14
22435,3,4,3,3,3,50,117,2019-05-15
22436,2,2,1,2,1,49,81,2019-05-18
22437,5,5,4,5,4,50,4,2019-05-17
22438,4,5,4,3,4,49,4,2019-05-16
22439,5,5,4,5,4,51,4,2019-05-16
22440,1,1,1,1,1,50,10,2019-05-12
22441,3,2,4,2,2,48,10,2019-05-16
22442,5,4,4,5,4,49,10,2019-05-18
22443,5,5,5,5,5,48,54,2019-05-12
22444,3,3,3,2,2,48,143,2019-05-19
22445,5,4,4,5,4,51,143,2019-05-18
22446,5,4,5,5,4,50,143,2019-05-17
22447,2,3,1,3,2,49,128,2019-05-18
22448,4,3,3,4,3,51,128,2019-05-14
22449,4,3,4,5,4,51,57,2019-05-13
22450,4,4,4,4,4,48,57,2019-05-12
22451,2,3,2,3,2,50,57,2019-05-16
22452,2,2,1,2,1,49,97,2019-05-14
22453,1,2,1,1,1,50,97,2019-05-15
22454,5,5,5,5,5,49,100,2019-05-18
22455,3,2,4,2,2,51,100,2019-05-12
22456,4,4,3,3,3,50,133,2019-05-14
22457,1,1,1,1,1,50,35,2019-05-16
22458,1,1,2,2,1,51,35,2019-05-12
22459,4,3,5,3,3,49,35,2019-05-18
22460,4,5,3,4,4,48,104,2019-05-16
22461,2,1,2,1,1,49,104,2019-05-14
22462,4,4,5,3,4,48,11,2019-05-12
22463,4,3,4,4,3,51,11,2019-05-16
22464,5,4,5,4,4,49,11,2019-05-15
22465,1,1,1,1,1,49,21,2019-05-18
22466,3,2,4,2,2,51,21,2019-05-15
22467,1,1,2,1,1,48,79,2019-05-14
22468,5,5,5,5,5,50,50,2019-05-16
22469,4,4,4,4,4,51,50,2019-05-14
22470,2,1,2,2,1,49,50,2019-05-19
22471,3,3,3,4,3,48,106,2019-05-12
22472,4,3,5,3,3,51,106,2019-05-16
22473,3,4,4,2,3,48,91,2019-05-13
22474,4,3,5,3,3,49,91,2019-05-14
22475,1,1,2,1,1,51,52,2019-05-16
22476,4,5,5,5,4,49,120,2019-05-13
22477,2,3,1,3,2,50,120,2019-05-18
22478,1,1,1,1,1,48,144,2019-05-14
22479,1,2,1,2,1,50,144,2019-05-14
22480,1,1,1,1,1,49,19,2019-05-12
22481,4,3,4,4,3,51,19,2019-05-18
22482,3,2,2,4,2,48,19,2019-05-16
22483,2,2,3,3,2,51,134,2019-05-12
22484,5,5,5,5,5,48,134,2019-05-13
22485,5,4,4,4,4,50,134,2019-05-17
22486,4,5,5,3,4,51,83,2019-05-17
22487,3,2,3,2,2,48,118,2019-05-19
22488,1,1,1,2,1,51,118,2019-05-12
22489,3,2,3,2,2,49,118,2019-05-19
22490,5,5,4,5,4,50,93,2019-05-15
22491,4,3,3,4,3,49,93,2019-05-17
22492,2,2,3,3,2,48,93,2019-05-14
22493,5,4,5,4,4,50,150,2019-05-15
22494,5,5,4,5,4,49,150,2019-05-12
22495,1,1,1,1,1,50,29,2019-05-16
22496,1,1,2,1,1,49,29,2019-05-14
22497,1,1,2,1,1,51,29,2019-05-17
22498,1,1,2,1,1,51,78,2019-05-19
22499,5,5,5,5,5,49,78,2019-05-17
22500,3,4,4,3,3,48,78,2019-05-13
22501,1,2,1,2,1,49,48,2019-05-17
22502,2,2,3,2,2,48,48,2019-05-17
22503,1,1,1,2,1,49,45,2019-05-13
22504,5,5,5,4,4,48,45,2019-05-12
22505,3,3,4,3,3,50,45,2019-05-17
22506,5,5,5,4,4,48,72,2019-05-17
22507,5,4,5,5,4,50,72,2019-05-15
22508,4,4,3,4,3,51,72,2019-05-16
22509,1,1,1,1,1,50,112,2019-05-19
22510,4,4,4,3,3,51,112,2019-05-15
22511,5,5,5,4,4,48,112,2019-05-13
22512,4,4,3,3,3,50,145,2019-05-15
22513,3,4,3,3,3,48,145,2019-05-18
22514,5,4,5,5,4,50,105,2019-05-18
22515,2,1,3,2,2,48,105,2019-05-13
22516,1,1,1,2,1,51,105,2019-05-18
22517,2,3,1,3,2,48,137,2019-05-13
22518,1,2,1,1,1,51,137,2019-05-19
22519,2,1,2,3,2,49,137,2019-05-15
22520,3,3,4,2,3,51,142,2019-05-17
22521,3,3,3,2,2,51,80,2019-05-12
22522,2,1,2,2,1,51,95,2019-05-19
22523,4,5,5,4,4,51,88,2019-05-15
22524,5,5,5,4,4,49,88,2019-05-17
22525,4,4,4,3,3,50,146,2019-05-13
22526,2,1,1,2,1,50,38,2019-05-12
22527,1,2,1,2,1,49,149,2019-05-18
22528,2,3,2,1,2,51,149,2019-05-12
22529,5,5,5,5,5,51,60,2019-05-13
22530,5,5,5,5,5,50,60,2019-05-17
22531,3,3,3,4,3,49,60,2019-05-16
22532,1,1,1,2,1,50,76,2019-05-19
22533,5,4,5,5,4,48,76,2019-05-17
22534,3,3,3,3,3,51,76,2019-05-15
22535,1,2,1,1,1,49,113,2019-05-16
22536,2,3,1,1,1,50,113,2019-05-13
22537,2,2,3,2,2,48,113,2019-05-19
22538,3,2,4,3,3,50,8,2019-05-14
22539,5,4,5,5,4,49,8,2019-05-15
22540,5,4,5,4,4,48,8,2019-05-17
22541,3,4,2,3,3,48,27,2019-05-16
22542,4,5,5,4,4,51,27,2019-05-16
22543,2,3,1,2,2,50,27,2019-05-13
22544,5,5,5,5,5,48,74,2019-05-12
22545,2,2,2,3,2,48,136,2019-05-17
22546,5,5,5,5,5,50,136,2019-05-12
22547,5,4,5,5,4,49,136,2019-05-13
22548,1,1,1,2,1,50,85,2019-05-17
22549,2,2,2,2,2,50,73,2019-05-16
22550,5,5,5,5,5,51,73,2019-05-19
22551,1,1,1,2,1,49,73,2019-05-15
22552,1,1,1,1,1,48,70,2019-05-18
22553,1,1,1,1,1,48,53,2019-05-13
22554,5,5,5,5,5,51,53,2019-05-17
22555,2,3,2,2,2,48,77,2019-05-14
22556,1,2,1,2,1,50,77,2019-05-16
22557,3,4,4,4,3,51,77,2019-05-19
22558,2,2,1,1,1,48,14,2019-05-15
22559,1,2,2,1,1,49,59,2019-05-14
22560,2,1,1,2,1,50,59,2019-05-14
22561,2,2,2,3,2,49,121,2019-05-18
22562,4,4,5,3,4,48,121,2019-05-18
22563,5,5,5,4,4,48,46,2019-05-14
22564,4,3,5,5,4,51,46,2019-05-16
22565,4,5,5,4,4,49,46,2019-05-19
22566,5,5,4,4,4,50,39,2019-05-13
22567,2,2,3,3,2,51,39,2019-05-19
22568,4,4,5,5,4,48,129,2019-05-12
22569,5,5,5,4,4,48,124,2019-05-14
22570,5,4,5,4,4,51,18,2019-05-16
22571,1,1,1,1,1,48,18,2019-05-15
22572,4,4,4,5,4,50,68,2019-05-16
22573,4,5,3,4,4,49,68,2019-05-15
22574,3,3,3,2,2,48,68,2019-05-12
22575,4,5,4,5,4,51,1,2019-05-16
22576,1,2,1,2,1,48,1,2019-05-18
22577,1,1,1,1,1,49,141,2019-05-18
22578,1,2,2,1,1,48,141,2019-05-14
22579,5,5,4,5,4,51,141,2019-05-18
22580,5,5,4,5,4,51,148,2019-05-17
22581,4,5,4,4,4,48,148,2019-05-17
22582,5,5,5,5,5,49,148,2019-05-15
22583,1,1,1,1,1,48,127,2019-05-18
22584,2,1,1,3,1,50,127,2019-05-13
22585,2,2,1,3,2,50,131,2019-05-14
22586,1,1,2,1,1,49,131,2019-05-16
22587,4,5,5,3,4,48,131,2019-05-15
22588,2,3,1,1,1,48,51,2019-05-12
22589,2,2,2,2,2,48,6,2019-05-12
22590,2,3,1,1,1,50,6,2019-05-16
23112,2,2,2,3,2,53,80,2019-05-17
23113,4,3,3,3,3,52,80,2019-05-16
23114,2,2,3,1,2,53,145,2019-05-14
23115,1,1,1,2,1,54,145,2019-05-19
23116,4,3,3,5,3,52,145,2019-05-16
23117,5,5,5,5,5,52,48,2019-05-19
23118,5,5,4,5,4,53,44,2019-05-20
23119,4,3,3,4,3,53,47,2019-05-19
23120,5,4,4,4,4,53,128,2019-05-17
23121,2,1,1,2,1,54,128,2019-05-15
23122,5,5,5,5,5,52,76,2019-05-15
23123,5,4,5,5,4,52,115,2019-05-13
23124,1,1,2,1,1,53,27,2019-05-17
23125,1,1,1,1,1,52,27,2019-05-16
23126,4,4,4,5,4,54,106,2019-05-13
23127,2,3,2,2,2,52,111,2019-05-15
23128,2,1,3,2,2,54,111,2019-05-18
23129,1,1,1,1,1,53,111,2019-05-19
23130,3,3,3,3,3,54,112,2019-05-16
23131,4,5,5,5,4,53,112,2019-05-19
23132,3,2,3,3,2,52,112,2019-05-18
23133,2,1,2,1,1,53,4,2019-05-13
23134,2,3,1,1,1,52,4,2019-05-13
23135,4,5,3,3,3,54,4,2019-05-15
23136,5,5,5,4,4,52,16,2019-05-17
23137,3,3,2,2,2,54,16,2019-05-18
23138,2,3,2,1,2,52,137,2019-05-13
23139,4,3,3,4,3,53,86,2019-05-14
23140,3,3,4,4,3,54,86,2019-05-17
23141,5,5,5,5,5,53,40,2019-05-20
23142,4,5,5,5,4,53,37,2019-05-14
23143,5,5,4,4,4,52,37,2019-05-17
23144,3,3,4,4,3,54,37,2019-05-14
23145,1,1,1,1,1,54,3,2019-05-13
23146,1,1,1,2,1,53,3,2019-05-15
23147,1,2,2,1,1,52,43,2019-05-20
23148,1,1,1,2,1,52,132,2019-05-18
23149,5,5,5,5,5,53,132,2019-05-14
23150,4,4,3,4,3,54,125,2019-05-13
23151,3,2,4,2,2,52,36,2019-05-15
23152,1,2,2,1,1,54,124,2019-05-20
23153,4,4,4,3,3,52,124,2019-05-18
23154,2,1,1,3,1,53,118,2019-05-18
23155,2,3,2,2,2,54,39,2019-05-19
23156,4,3,4,3,3,52,142,2019-05-18
23157,1,1,1,2,1,53,142,2019-05-18
23158,4,5,5,5,4,54,10,2019-05-13
23159,2,2,3,3,2,53,10,2019-05-13
23160,2,3,1,2,2,52,6,2019-05-19
23161,2,2,2,2,2,53,6,2019-05-19
23162,5,5,5,5,5,54,6,2019-05-18
23163,2,3,1,2,2,54,50,2019-05-16
23164,5,5,5,4,4,52,50,2019-05-17
23165,5,5,5,4,4,53,50,2019-05-15
23166,2,3,1,3,2,53,54,2019-05-13
23167,3,3,4,3,3,54,54,2019-05-18
23168,4,4,3,5,4,52,54,2019-05-17
23169,3,4,3,3,3,54,131,2019-05-20
23170,3,2,3,3,2,52,131,2019-05-18
23171,2,3,1,3,2,53,131,2019-05-13
23172,2,3,1,3,2,52,33,2019-05-18
23173,2,2,1,1,1,54,33,2019-05-13
23174,2,3,2,2,2,54,85,2019-05-15
23175,3,2,3,2,2,53,71,2019-05-15
23176,5,5,5,5,5,54,102,2019-05-19
23177,1,1,1,2,1,52,102,2019-05-18
23178,2,1,3,2,2,53,102,2019-05-13
23179,4,5,4,5,4,54,109,2019-05-13
23180,3,3,3,2,2,53,109,2019-05-16
23181,4,3,3,3,3,52,109,2019-05-20
23182,1,2,1,1,1,52,65,2019-05-13
23183,1,1,2,1,1,54,65,2019-05-16
23184,1,2,1,2,1,52,83,2019-05-18
23185,2,3,2,1,2,52,34,2019-05-15
23186,4,4,5,5,4,54,75,2019-05-19
23187,1,2,2,1,1,52,32,2019-05-19
23188,1,1,2,1,1,54,32,2019-05-17
23189,1,1,2,1,1,53,32,2019-05-18
23190,1,2,1,1,1,54,31,2019-05-16
23191,2,3,2,2,2,52,31,2019-05-16
23192,3,4,3,3,3,53,110,2019-05-16
23193,2,2,3,2,2,52,110,2019-05-20
23194,3,2,4,3,3,54,110,2019-05-14
23195,4,5,4,3,4,53,127,2019-05-13
23196,4,5,5,4,4,54,26,2019-05-17
23197,5,4,5,4,4,53,26,2019-05-18
23198,5,5,4,5,4,52,26,2019-05-15
23199,3,3,3,4,3,52,105,2019-05-16
23200,1,2,1,1,1,54,108,2019-05-18
23201,5,4,5,5,4,52,17,2019-05-18
23202,2,2,2,1,1,53,17,2019-05-18
23203,4,4,5,4,4,52,66,2019-05-14
23204,1,1,1,2,1,53,66,2019-05-18
23205,1,1,2,2,1,54,66,2019-05-20
23206,4,4,3,4,3,54,22,2019-05-18
